ip,rtt,ttl
118.190.143.134,7,57
118.190.1.63,7,56
118.190.129.204,5,101
118.190.200.47,5,127
118.190.99.194,4,121
118.190.193.170,0,99
118.190.209.254,0,127
118.190.202.102,0,63
118.190.186.40,1,99
118.190.116.215,0,63
118.190.153.138,0,57
118.190.216.50,0,127
118.190.216.63,0,63
118.190.144.179,1,121
118.190.181.35,0,95
118.190.208.123,0,63
118.190.185.18,0,96
118.190.201.116,0,63
118.190.211.106,0,63
118.190.191.245,0,99
118.190.205.40,0,63
118.190.92.74,1,56
118.190.32.3,0,56
118.190.194.147,0,99
118.190.147.71,1,95
118.190.78.107,0,120
118.190.63.161,1,56
118.190.74.2,6,56
118.190.154.73,5,62
118.190.183.213,4,96
118.190.184.69,3,96
118.190.149.158,2,121
118.190.190.223,0,101
118.190.209.192,0,252
118.190.32.219,0,62
118.190.126.140,0,101
118.190.155.27,1,121
118.190.193.125,0,99
118.190.211.44,0,127
118.190.219.13,0,99
118.190.127.42,2,101
118.190.246.182,3,63
118.190.161.209,3,57
118.190.216.214,0,63
118.190.190.18,0,101
118.190.1.247,0,120
118.190.73.223,1,62
118.190.85.32,0,126
118.190.27.48,1,57
118.190.154.133,1,121
118.190.145.43,0,121
118.190.210.98,1,127
118.190.201.71,0,127
118.190.218.27,0,60
118.190.60.247,1,121
118.190.205.31,0,63
118.190.52.91,0,63
118.190.193.87,0,99
118.190.235.217,1,57
118.190.140.95,0,57
118.190.59.85,0,63
118.190.60.78,2,121
118.190.148.221,2,57
118.190.161.93,1,121
118.190.200.10,0,127
118.190.200.122,0,63
118.190.149.55,1,57
118.190.217.81,0,63
118.190.209.147,0,63
118.190.208.86,0,63
118.190.162.204,0,57
118.190.154.180,0,57
118.190.208.198,0,127
118.190.210.255,0,127
118.190.239.151,5,95
118.190.139.220,5,62
118.190.96.143,5,57
118.190.219.4,2,99
118.190.203.191,0,101
118.190.62.129,0,57
118.190.152.233,0,57
118.190.106.172,1,56
118.190.247.55,0,63
118.190.151.227,0,95
118.190.52.221,0,127
118.190.62.29,1,57
118.190.62.138,1,57
118.190.158.102,1,57
118.190.182.237,2,96
118.190.104.184,1,57
118.190.215.76,4,63
118.190.210.50,3,63
118.190.217.238,0,63
118.190.151.34,1,57
118.190.173.17,0,57
118.190.10.217,0,62
118.190.184.139,0,96
118.190.21.0,0,56
118.190.150.159,0,57
118.190.21.52,1,56
118.190.156.159,0,57
118.190.16.90,0,63
118.190.71.198,1,127
118.190.117.131,1,120
118.190.94.60,0,56
118.190.107.12,1,57
118.190.183.172,0,96
118.190.107.81,1,57
118.190.89.191,1,57
118.190.37.5,0,63
118.190.145.56,1,57
118.190.156.28,1,121
118.190.164.243,0,126
118.190.186.64,0,99
118.190.182.121,0,96
118.190.104.80,0,57
118.190.115.59,1,63
118.190.149.68,0,57
118.190.37.47,0,63
118.190.82.159,1,120
118.190.88.112,0,57
118.190.106.233,1,57
118.190.118.40,0,62
118.190.183.232,0,96
118.190.255.139,0,127
118.190.154.193,1,57
118.190.192.13,3,99
118.190.97.28,4,57
118.190.83.161,3,120
118.190.99.24,2,57
118.190.207.110,1,63
118.190.184.36,0,96
118.190.49.228,1,57
118.190.87.18,0,120
118.190.3.47,1,121
118.190.101.74,0,120
118.190.21.111,0,56
118.190.194.171,0,99
118.190.24.34,1,56
118.190.147.104,0,57
118.190.214.100,0,58
118.190.129.60,0,101
118.190.208.45,0,63
118.190.115.116,0,120
118.190.131.78,1,95
118.190.202.117,1,63
118.190.61.124,1,57
118.190.186.208,0,99
118.190.215.201,1,127
118.190.134.27,1,56
118.190.74.75,0,127
118.190.215.35,0,63
118.190.134.96,1,57
118.190.247.182,0,127
118.190.200.29,0,63
118.190.118.97,0,120
118.190.176.140,1,62
118.190.186.15,3,99
118.190.33.105,3,63
118.190.205.55,2,63
118.190.156.241,2,57
118.190.143.50,1,56
118.190.216.136,0,127
118.190.208.105,0,127
118.190.217.103,0,63
118.190.191.220,1,99
118.190.120.160,1,101
118.190.192.157,0,99
118.190.104.208,0,56
118.190.103.57,1,121
118.190.153.149,0,57
118.190.17.147,0,63
118.190.153.82,1,121
118.190.159.18,1,121
118.190.144.95,1,57
118.190.208.165,0,63
118.190.129.186,1,101
118.190.184.49,0,96
118.190.70.0,0,62
118.190.191.89,0,99
118.190.146.113,1,57
118.190.146.143,1,57
118.190.194.122,8,99
118.190.219.28,7,99
118.190.58.241,7,63
118.190.153.245,3,57
118.190.89.138,2,57
118.190.37.121,0,63
118.190.193.247,0,99
118.190.150.125,1,121
118.190.44.176,0,57
118.190.61.36,0,121
118.190.88.29,1,57
118.190.203.5,0,127
118.190.102.185,1,121
118.190.158.207,4,57
118.190.205.199,2,63
118.190.213.195,6,58
118.190.128.107,6,101
