ip,rtt,ttl
47.104.20.5,1,57
47.104.195.195,0,95
47.105.52.106,7,63
47.105.81.93,5,57
47.104.77.137,4,63
47.105.100.232,4,57
47.104.130.135,4,57
47.104.201.52,4,57
47.104.209.76,3,121
47.104.222.18,2,248
47.104.110.226,0,63
47.104.185.131,2,63
47.104.104.117,1,127
47.105.79.154,1,95
47.104.239.119,0,127
47.104.163.76,0,57
47.104.79.30,0,63
47.104.68.120,0,63
47.104.14.170,1,121
47.104.97.2,1,63
47.104.121.87,0,96
47.104.138.114,1,57
47.104.198.106,1,57
47.104.38.192,0,99
47.104.198.139,1,121
47.104.38.241,0,99
47.104.80.30,0,63
47.105.73.31,1,121
47.104.122.0,0,96
47.104.224.90,0,239
47.104.229.6,0,127
47.104.175.47,0,63
47.105.126.30,0,121
47.104.22.22,1,95
47.105.126.75,1,57
47.104.86.233,0,63
47.104.219.146,0,121
47.105.107.245,1,56
47.105.116.23,1,57
47.105.42.193,0,63
47.104.146.199,1,57
47.104.29.230,1,57
47.105.196.187,0,63
47.104.236.158,0,63
47.104.89.127,0,63
47.104.160.34,0,63
47.105.145.146,0,127
47.105.77.89,1,121
47.104.46.64,0,96
47.104.61.167,0,57
47.105.51.203,0,63
47.104.151.6,0,57
47.105.200.123,0,127
47.104.237.137,0,63
47.104.200.102,1,57
47.104.66.177,0,127
47.105.149.78,0,127
47.104.134.106,1,121
47.104.209.67,0,121
47.104.6.114,1,57
47.104.226.188,0,63
47.104.227.77,0,63
47.104.170.204,0,63
47.104.84.165,0,63
47.104.84.183,0,101
47.104.16.217,1,57
47.104.101.1,0,63
47.104.144.84,1,121
47.104.38.130,0,99
47.104.144.128,1,57
47.104.203.55,1,57
47.104.2.169,1,57
47.104.193.38,1,57
47.104.85.165,0,63
47.104.229.4,0,63
47.104.234.150,0,62
47.104.176.113,0,127
47.104.182.103,0,63
47.104.70.44,0,127
47.104.254.236,0,63
47.104.43.248,0,99
47.104.136.96,1,95
47.105.80.197,1,121
47.104.8.91,1,57
47.104.49.39,0,96
47.104.137.9,0,57
47.104.234.148,0,63
47.104.241.11,0,127
47.104.190.58,0,63
47.104.74.136,0,63
47.105.139.157,0,127
47.104.230.7,0,63
47.104.93.106,0,127
47.104.167.162,0,127
47.105.112.229,1,57
47.104.246.4,0,101
47.104.65.179,3,101
47.105.55.68,2,63
47.104.40.243,1,96
47.104.30.61,5,121
47.105.61.19,5,127
47.104.208.159,5,57
47.104.76.151,4,63
47.105.158.117,3,63
47.105.100.194,4,57
47.105.108.250,3,121
47.104.141.237,3,57
47.104.212.245,3,233
47.104.13.59,2,57
47.104.232.76,2,101
47.105.218.37,1,63
47.105.88.131,0,62
47.104.232.221,0,63
47.104.173.161,0,101
47.104.92.215,0,63
47.105.33.159,0,63
47.104.92.197,1,63
47.104.26.2,1,121
47.104.154.29,0,95
47.104.20.244,1,57
47.104.238.193,0,63
47.104.131.54,0,57
47.104.201.213,0,63
47.104.239.82,0,101
47.105.18.255,0,96
47.104.180.109,0,63
47.104.96.194,0,63
47.104.159.6,0,95
47.104.138.89,1,57
47.104.159.50,0,57
47.105.83.150,1,57
47.104.214.248,1,57
47.104.215.25,0,57
47.104.15.36,1,121
47.104.206.2,3,57
47.104.97.176,2,63
47.104.56.203,3,56
47.105.90.33,2,57
47.104.244.123,2,63
47.104.241.9,2,56
47.104.193.236,1,57
47.105.73.130,58,57
47.105.144.182,0,127
47.104.235.151,0,127
47.104.176.1,0,127
47.105.122.191,0,57
